"seq_name","Case_no","Accession","Host","Sample_type","Preferred_date","Date_source","Barangay","Municipality","Municipality_std","Province","Province_std","Region","Region_std","Latitude","Longitude","Source","Author","Pubmed","Genome_coverage","Host_scientific","Host_common","Host_type","Major_Island","seq_name.y"
"4A-22-98",NA,NA,"Canis familiaris",NA,"=""22-Jan-2022""","date_collected","Baguio","Tayabas City","Quezon-Tayabas City","Quezon","Quezon","Calabarzon","Region IV-A (Calabarzon)",14.04055469,121.6122459,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4A-22-98"
"4B-21-126",NA,NA,"Canis familiaris",NA,"=""26-Jan-2021""","date_collected","Sapul","Calapan City","Oriental Mindoro-Calapan City","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",13.33178512,121.1780294,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-21-126"
"4B-21-29",NA,NA,"Canis familiaris",NA,"=""09-Feb-2021""","date_collected","San Narciso","Victoria","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",13.14368391,121.2438544,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-21-29"
"4B-21-310",NA,NA,"Canis familiaris",NA,"=""10-Mar-2021""","date_collected","Tabinay","Puerto Galera","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",13.39217641,120.8953101,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-21-310"
"4B-21-35",NA,NA,"Canis familiaris",NA,"=""05-Mar-2021""","date_collected","Tabinay","Puerto Galera","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",13.39217641,120.8953101,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-21-35"
"4B-21-412",NA,NA,"Canis familiaris",NA,"=""12-Apr-2021""","date_collected","Sto Nino","Puerto Galera","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",13.39217641,120.8953101,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-21-412"
"4B-21-421",NA,NA,"Canis familiaris",NA,"=""14-Apr-2021""","date_collected","Malapad","Baco","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",13.29039427,121.066837,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-21-421"
"4B-21-423",NA,NA,"Canis familiaris",NA,"=""23-Apr-2021""","date_collected","Camilmil","Calapan City","Oriental Mindoro-Calapan City","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",13.33178512,121.1780294,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-21-423"
"4B-21-528",NA,NA,"Canis familiaris",NA,"=""28-May-2021""","date_collected","Aninuan","Puerto Galera","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",13.39217641,120.8953101,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-21-528"
"4B-21622",NA,NA,"Canis familiaris",NA,"=""16-Feb-2022""","date_collected","Mangangan","Baco","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",13.29039427,121.066837,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-21622"
"4B-22-114",NA,NA,"Canis familiaris",NA,"=""14-Jan-2022""","date_collected","Mayabig","Baco","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",13.29039427,121.066837,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-22-114"
"4B-22-13",NA,NA,"Canis familiaris",NA,"=""22-Apr-2022""","date_collected","Teresita","Mansalay","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",12.54836969,121.3482134,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-22-13"
"4B-22-15",NA,NA,"Canis familiaris",NA,"=""05-Jan-2022""","date_collected","San Isidro","Puerto Galera","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",13.39217641,120.8953101,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-22-15"
"4B-22-16",NA,NA,"Canis familiaris",NA,"=""28-Apr-2022""","date_collected","Orcenuma","Bongabong","Oriental Mindoro-Bongabong","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",12.71623574,121.3862303,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-22-16"
"4B-22-17",NA,NA,"Canis familiaris",NA,"=""08-May-2022""","date_collected","Narra","Gloria","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",12.92166054,121.3754507,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-22-17"
"4B-22-20",NA,NA,"Canis familiaris",NA,"=""19-May-2022""","date_collected","Don Pedro","Mansalay","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",12.54836969,121.3482134,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-22-20"
"4B-22-21",NA,NA,"Canis familiaris",NA,"=""31-May-2022""","date_collected","Panggulayan","Pinamalayan","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",13.02301767,121.4031803,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-22-21"
"4B-22-28",NA,NA,"Canis familiaris",NA,"=""27-Jul-2022""","date_collected","Mangangan","Baco","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",13.29039427,121.066837,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-22-28"
"4B-22-30",NA,NA,"Canis familiaris",NA,"=""12-Aug-2022""","date_collected","Bangkatan","Baco","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",13.29039427,121.066837,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-22-30"
"4B-22-31",NA,NA,"Canis familiaris",NA,"=""18-Aug-2022""","date_collected","Bayanan","Pola","Oriental Mindoro-Pola","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",13.13990357,121.4449478,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-22-31"
"4B-22-35",NA,NA,"Canis familiaris",NA,"=""25-Oct-2022""","date_collected","Bagumbayan","Roxas","Oriental Mindoro-Roxas","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",12.61737051,121.4554967,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-22-35"
"4B-22-37",NA,NA,"Canis familiaris",NA,"=""01-Oct-2022""","date_collected","San Isidro","Alcantara","Romblon-Alcantara","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.29784708,122.054934,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-22-37"
"4B-22-39",NA,NA,"Canis familiaris",NA,"=""21-Oct-2022""","date_collected","San Isidro","Alcantara","Romblon-Alcantara","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.29784708,122.054934,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-22-39"
"4B-22-40",NA,NA,"Canis familiaris",NA,"=""02-Dec-2022""","date_collected","Balugo","Mansalay","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",12.54836969,121.3482134,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-22-40"
"4B-22-41",NA,NA,"Canis familiaris",NA,"=""24-Nov-2022""","date_collected","Dapawan","Odiongan","Romblon-Odiongan","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.39865996,122.0177701,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-22-41"
"4B-22-42",NA,NA,"Canis familiaris",NA,"=""26-Nov-2022""","date_collected","Bonlao","Alcantara","Romblon-Alcantara","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.29784708,122.054934,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-22-42"
"4B-22-44",NA,NA,"Canis familiaris",NA,"=""11-Dec-2022""","date_collected","Dapawan","Odiongan","Romblon-Odiongan","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.39865996,122.0177701,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-22-44"
"4B-22-45",NA,NA,"Canis familiaris",NA,"=""12-Dec-2022""","date_collected","Concepcion Sur","Santa Maria","Romblon-Santa Maria","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.40310216,122.0836566,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-22-45"
"4B-23-01",NA,NA,"Canis familiaris",NA,"=""20-Jan-2023""","date_collected","Concepcion Norte","Santa Maria","Romblon-Santa Maria","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.40310216,122.0836566,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-23-01"
"4B-23-02",NA,NA,"Canis familiaris",NA,"=""13-Jan-2023""","date_collected","Dapawan","Odiongan","Romblon-Odiongan","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.39865996,122.0177701,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-23-02"
"4B-23-03",NA,NA,"Canis familiaris",NA,"=""22-Jan-2023""","date_collected","Sugod","San Agustin","Romblon-San Agustin","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.55403552,122.1124048,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-23-03"
"4B-23-04",NA,NA,"Canis familiaris",NA,"=""31-Jan-2023""","date_collected","Carmen","San Agustin","Romblon-San Agustin","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.55403552,122.1124048,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-23-04"
"4B-23-05",NA,NA,"Canis familiaris",NA,"=""20-Jan-2023""","date_collected","Sugod","San Agustin","Romblon-San Agustin","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.55403552,122.1124048,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-23-05"
"4B-23-06",NA,NA,"Canis familiaris",NA,"=""02-Feb-2023""","date_collected","Concepcion Norte","Santa Maria","Romblon-Santa Maria","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.40310216,122.0836566,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-23-06"
"4B-23-07",NA,NA,"Canis familiaris",NA,"=""07-Feb-2023""","date_collected","Concepcion Sur","Santa Maria","Romblon-Santa Maria","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.40310216,122.0836566,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-23-07"
"4B-23-11",NA,NA,"Canis familiaris",NA,"=""07-Feb-2023""","date_collected","Jun Carlo","San Andres","Romblon-San Andres","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.53642104,122.0469478,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-23-11"
"4B-23-12",NA,NA,"Canis familiaris",NA,"=""14-Feb-2023""","date_collected","Concepcion Norte","Santa Maria","Romblon-Santa Maria","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.40310216,122.0836566,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-23-12"
"4B-23-13",NA,NA,"Canis familiaris",NA,"=""09-Feb-2023""","date_collected","Rizal","Odiongan","Romblon-Odiongan","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.39865996,122.0177701,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-23-13"
"4B-23-15",NA,NA,"Canis familiaris",NA,"=""16-Feb-2023""","date_collected","Poctoy","Odiongan","Romblon-Odiongan","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.39865996,122.0177701,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-23-15"
"4B-23-16",NA,NA,"Canis familiaris",NA,"=""28-Feb-2023""","date_collected","Dapawan","Odiongan","Romblon-Odiongan","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.39865996,122.0177701,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-23-16"
"4B-23-17",NA,NA,"Canis familiaris",NA,"=""01-Mar-2023""","date_collected","Poctoy","Odiongan","Romblon-Odiongan","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.39865996,122.0177701,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-23-17"
"4B-23-19",NA,NA,"Canis familiaris",NA,"=""01-Mar-2023""","date_collected","Mahabang Baybay","San Agustin","Romblon-San Agustin","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.55403552,122.1124048,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-23-19"
"4B-2422",NA,NA,"Canis familiaris",NA,"=""04-Feb-2022""","date_collected","Concepcion","Calintaan","Occidental Mindoro-Paluan","Occidental Mindoro","Occidental Mindoro","Southwestern Tagalog Region","Mimaropa Region",12.59217706,121.082659,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-2422"
"4B-2922HM",NA,NA,"Canis familiaris",NA,"=""09-Feb-2022""","date_collected","Mangangan","Baco","Oriental Mindoro-Baco","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",13.29039427,121.066837,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-2922HM"
"4B-2922JG",NA,NA,"Canis familiaris",NA,"=""09-Feb-2022""","date_collected","Anilao","Bongabong","Oriental Mindoro-Bongabong","Oriental Mindoro","Oriental Mindoro","Southwestern Tagalog Region","Mimaropa Region",12.71623574,121.3862303,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","4B-2922JG"
"CAR-22-018",NA,NA,"Canis familiaris",NA,"=""01-Jan-2022""","date_collected","","",NA,"",NA,"Cordillera Administrative Region (CAR)","Cordillera Administrative Region (CAR)",NA,NA,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","CAR-22-018"
"CAR-22-020",NA,NA,"Canis familiaris",NA,"=""01-Jan-2022""","date_collected","","",NA,"",NA,"Cordillera Administrative Region (CAR)","Cordillera Administrative Region (CAR)",NA,NA,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","CAR-22-020"
"COW",NA,NA,"Bos taurus",NA,NA,"date_collected","","",NA,"",NA,"",NA,NA,NA,"phd",NA,NA,NA,"Bos taurus","Cow","Livestock",NA,"COW"
"GOAT",NA,NA,"Capra hircus",NA,NA,"date_collected","","",NA,"",NA,"",NA,NA,NA,"phd",NA,NA,NA,"Capra hircus","Goat","Livestock",NA,"GOAT"
"H24-028","H24-028",NA,"Human",NA,"=""27-Mar-2024""","date_collected","Barangay 7","San Jose","Occidental Mindoro-San Jose","Occidental Mindoro","Occidental Mindoro","MIMIROPA","Mimaropa Region",12.3494949,121.073921,"speedier",NA,NA,0.9560006705,"Homo sapiens","Human","Human","Luzon","H24-028"
"R1-21-148",NA,NA,"Canis familiaris",NA,"=""10-Apr-2021""","date_collected","Malibong","Urbiztondo","Pangasinan-Urbiztondo","Pangasinan","Pangasinan","Ilocos Region","Region I (Ilocos Region)",15.82353439,120.3636915,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","R1-21-148"
"R10-688",NA,NA,"Canis familiaris",NA,"=""02-Jul-2021""","date_collected","","Malaybalay City","Bukidnon-Malaybalay City","Bukidnon","Bukidnon","Northern Mindanao","Region X (Northern Mindanao)",8.160681669,125.1787735,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Mindanao","R10-688"
"R10-711",NA,NA,"Canis familiaris",NA,"=""12-Jul-2021""","date_collected","Balulang","Cagayan de Oro City","Misamis Oriental-Cagayan de Oro City","Misamis Oriental","Misamis Oriental","Northern Mindanao","Region X (Northern Mindanao)",8.409218588,124.6235169,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Mindanao","R10-711"
"R10-714",NA,NA,"Canis familiaris",NA,"=""11-Jul-2021""","date_collected","Bonbon","Opol","Misamis Oriental-Opol","Misamis Oriental","Misamis Oriental","Northern Mindanao","Region X (Northern Mindanao)",8.42897072,124.502868,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Mindanao","R10-714"
"R10-824",NA,NA,"Canis familiaris",NA,"=""09-Sep-2021""","date_collected","Bulua","Cagayan de Oro City","Misamis Oriental-Cagayan de Oro City","Misamis Oriental","Misamis Oriental","Northern Mindanao","Region X (Northern Mindanao)",8.409218588,124.6235169,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Mindanao","R10-824"
"R10-856",NA,NA,"Canis familiaris",NA,"=""27-Sep-2021""","date_collected","-","Manticao","Misamis Oriental-Initao","Misamis Oriental","Misamis Oriental","Northern Mindanao","Region X (Northern Mindanao)",8.374138099,124.3486702,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Mindanao","R10-856"
"R10-907",NA,NA,"Canis familiaris",NA,"=""25-Oct-2021""","date_collected","Gango","Libona","Bukidnon-Libona","Bukidnon","Bukidnon","Northern Mindanao","Region X (Northern Mindanao)",8.327601426,124.7570432,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Mindanao","R10-907"
"R10-920",NA,NA,"Canis familiaris",NA,"=""26-Oct-2021""","date_collected","Agusan","Cagayan de Oro City","Misamis Oriental-Cagayan de Oro City","Misamis Oriental","Misamis Oriental","Northern Mindanao","Region X (Northern Mindanao)",8.409218588,124.6235169,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Mindanao","R10-920"
"R10-989",NA,NA,"Canis familiaris",NA,"=""25-Nov-2021""","date_collected","Barangay 1","Gingoog  City","Misamis Oriental-Opol","Misamis Oriental","Misamis Oriental","Northern Mindanao","Region X (Northern Mindanao)",8.776382452,125.0898786,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Mindanao","R10-989"
"R10-990",NA,NA,"Canis familiaris",NA,"=""25-Nov-2021""","date_collected","Agay-Ayan","Gingoog  City","Misamis Oriental-Opol","Misamis Oriental","Misamis Oriental","Northern Mindanao","Region X (Northern Mindanao)",8.776382452,125.0898786,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Mindanao","R10-990"
"R11-21-61",NA,NA,"Canis familiaris",NA,"=""11-Aug-2021""","date_collected","","Midsayap","North Cotabato-Midsayap","North Cotabato","North Cotabato","Bangsamoro","Bangsamoro Autonomous Region In Muslim Mindanao (BARMM)",7.136249451,124.5166062,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Mindanao","R11-21-61"
"R11-21-63",NA,NA,"Canis familiaris",NA,"=""04-Oct-2021""","date_collected","","Tagum","Davao del Norte-Carmen","Davao del Norte","Davao del Norte","Region XI (Davao Region)","Region XI (Davao Region)",7.434951203,125.7990149,"phd; manual_correction",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Mindanao","R11-21-63"
"R11-22-001",NA,NA,"Canis familiaris",NA,"=""01-Jan-2022""","date_collected","","",NA,"",NA,"Region XI (Davao Region)","Region XI (Davao Region)",NA,NA,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Mindanao","R11-22-001"
"R11-22-002",NA,NA,"Canis familiaris",NA,"=""05-Jan-2022""","date_collected","Talomo","Davao City","Davao del Sur-Malita","Davao del Sur","Davao del Sur","Region XI (Davao Region)","Region XI (Davao Region)",7.254430625,125.4144871,"phd; manual_correction",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Mindanao","R11-22-002"
"R2-081",NA,NA,"Canis familiaris",NA,"=""31-Aug-2020""","date_collected","Ugac Norte","Tuguegarao  City","Cagayan-Tuguegarao City","Cagayan","Cagayan","Cagayan Valley","Region II (Cagayan Valley)",17.60612446,121.7593619,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","R2-081"
"R2-22-5302",NA,NA,"Canis familiaris",NA,"=""04-Mar-2022""","date_collected","","Santa Maria","Isabela-Mallig","Isabela","Isabela","Cagayan Valley","Region II (Cagayan Valley)",NA,NA,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","R2-22-5302"
"R2-22-5814",NA,NA,"Canis familiaris",NA,"=""07-Mar-2022""","date_collected","Ugad","Tumauini","Isabela-Tumauini","Isabela","Isabela","Cagayan Valley","Region II (Cagayan Valley)",NA,NA,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","R2-22-5814"
"R2-22-84711",NA,NA,"Canis familiaris",NA,"=""06-Apr-2022""","date_collected","","Cauayan City","Isabela-Cauayan City","Isabela","Isabela","Cagayan Valley","Region II (Cagayan Valley)",NA,NA,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","R2-22-84711"
"R2-22-8924",NA,NA,"Canis familiaris",NA,"=""01-Jan-2022""","date_collected","","Bayombong","Nueva Vizcaya-Bayombong","Nueva Vizcaya","Nueva Vizcaya","Cagayan Valley","Region II (Cagayan Valley)",NA,NA,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","R2-22-8924"
"R3-0483",NA,NA,"Canis familiaris",NA,"=""01-Jan-2022""","date_collected","","",NA,"",NA,"Region III (Central Luzon)","Region III (Central Luzon)",NA,NA,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","R3-0483"
"R3-731",NA,NA,"Canis familiaris",NA,"=""09-Dec-2021""","date_collected","Sangitan","Cabanatuan City","Nueva Ecija-Cabanatuan City","Nueva Ecija","Nueva Ecija","Central Luzon","Region III (Central Luzon)",15.49243695,120.9899426,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","R3-731"
"R5-21-115",NA,NA,"Canis familiaris",NA,"=""28-Sep-2021""","date_collected","Pob. III","Vinzons","Camarines Norte-Vinzons","Camarines Norte","Camarines Norte","Bicol Region","Region V (Bicol Region)",14.19277209,122.8889974,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","R5-21-115"
"R5-21-119",NA,NA,"Canis familiaris",NA,"=""15-Oct-2021""","date_collected","San Pedro","Irosin","Sorsogon-Irosin","Sorsogon","Sorsogon","Bicol Region","Region V (Bicol Region)",12.71458793,124.0300037,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","R5-21-119"
"R5-21-128",NA,NA,"Canis familiaris",NA,"=""09-Nov-2021""","date_collected","Cararayan","Naga City","Camarines Sur-Bato","Camarines Sur","Camarines Sur","Bicol Region","Region V (Bicol Region)",13.64368803,123.2594656,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","R5-21-128"
"R5-21-132",NA,NA,"Canis familiaris",NA,"=""15-Nov-2021""","date_collected","Labnig","Malinao","Albay-Malinao","Albay","Albay","Bicol Region","Region V (Bicol Region)",13.3845747,123.6522757,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","R5-21-132"
"R5-21-136",NA,NA,"Canis familiaris",NA,"=""02-Dec-2021""","date_collected","-","Libon","Albay-Libon","Albay","Albay","Bicol Region","Region V (Bicol Region)",13.24707931,123.3705704,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","R5-21-136"
"R5-21-140",NA,NA,"Canis familiaris",NA,"=""10-Dec-2021""","date_collected","Calang Calawan","Vinzons","Camarines Norte-Vinzons","Camarines Norte","Camarines Norte","Bicol Region","Region V (Bicol Region)",14.19277209,122.8889974,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","R5-21-140"
"R5-22-008",NA,NA,"Canis familiaris",NA,"=""02-Feb-2022""","date_collected","Sto. Cristo","Tabaco","Albay-Oas","Albay","Albay","Bicol Region","Region V (Bicol Region)",13.32537797,123.668741,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","R5-22-008"
"R5-22-09",NA,NA,"Felis catus",NA,"=""07-Feb-2022""","date_collected","Bauud","Malilipot","Albay-Malilipot","Albay","Albay","Bicol Region","Region V (Bicol Region)",13.30206264,123.724162,"phd",NA,NA,NA,"Felis catus","Cat","Domestic","Luzon","R5-22-09"
"R6-21-4343",NA,NA,"Canis familiaris",NA,"=""01-Jan-2021""","date_collected","","",NA,"",NA,"Region VI (Western Visayas)","Region VI (Western Visayas)",NA,NA,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Visayas","R6-21-4343"
"R6-21-4375",NA,NA,"Canis familiaris",NA,"=""01-Oct-2021""","date_collected","Labigan","Sara","Iloilo-Sara","Iloilo","Iloilo","Western Visayas","Region VI (Western Visayas)",11.29863894,122.9983924,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Visayas","R6-21-4375"
"R6-21-4511",NA,NA,"Canis familiaris",NA,"=""08-Oct-2021""","date_collected","San Isidro","Tibiao","Antique-Tibiao","Antique","Antique","Western Visayas","Region VI (Western Visayas)",11.31177392,122.0839795,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Visayas","R6-21-4511"
"R6-21-4600",NA,NA,"Canis familiaris",NA,"=""14-Oct-2021""","date_collected","Jibao-An","Pavia","Iloilo-Pavia","Iloilo","Iloilo","Western Visayas","Region VI (Western Visayas)",10.76834195,122.5361294,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Visayas","R6-21-4600"
"R6-4342",NA,NA,"Bos taurus",NA,"=""30-Sep-2021""","date_collected","Cabanban","Oton","Iloilo-Oton","Iloilo","Iloilo","Western Visayas","Region VI (Western Visayas)",10.72535873,122.4673796,"phd",NA,NA,NA,"Bos taurus","Cow","Livestock","Visayas","R6-4342"
"R6-4568",NA,NA,"Canis familiaris",NA,"=""13-Oct-2021""","date_collected","Avila","Buenavista","Guimaras-Buenavista","Guimaras","Guimaras","Western Visayas","Region VI (Western Visayas)",10.69136331,122.6621626,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Visayas","R6-4568"
"R7-21-149",NA,NA,"Canis familiaris",NA,"=""01-Jan-2021""","date_collected","","",NA,"",NA,"Region VII (Central Visayas)","Region VII (Central Visayas)",NA,NA,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Visayas","R7-21-149"
