#node	date	numeric date
RADDL4B-24-073	2024-07-20	2024.550546
RADDL4B-24-088	2024-04-22	2024.307377
NODE_0000042	2023-08-11	2023.609042
RADDL4B-23-097	2023-11-27	2023.905479
NODE_0000043	2023-11-26	2023.902740
RADDL4B-23-093	2023-11-26	2023.902740
RADDL4B-23-100	2023-12-05	2023.927397
RADDL4B-24-071	2024-05-20	2024.383880
NODE_0000000	2022-11-20	2022.886230
RADDL4B-24-019	2024-02-08	2024.105191
NODE_0000002	2023-08-31	2023.665348
RADDL4B-24-070	2024-04-20	2024.301913
RADDL4B-24-085	2024-04-20	2024.301913
NODE_0000034	2023-04-06	2023.261621
RADDL4B-24-183	2024-11-20	2024.886612
RADDL4B-24-076	2024-07-20	2024.550546
NODE_0000826	2023-10-03	2023.755876
RADDL4B-24-067	2024-02-20	2024.137978
NODE_0000827	2024-02-29	2024.162568
RADDL4B-24-034	2024-02-29	2024.162568
RADDL4B-24-106	2024-03-20	2024.217213
NODE_0000005	2022-12-01	2022.915536
RADDL4B-24-074	2024-11-20	2024.886612
NODE_0000007	2024-04-29	2024.327168
RADDL4B-24-078	2024-12-20	2024.968579
RADDL4B-25-008	2025-01-04	2025.009589
NODE_0000009	2023-02-12	2023.115828
RADDL4B-24-038	2024-03-05	2024.176230
RADDL4B-24-048	2024-03-07	2024.181694
NODE_0000011	2023-03-11	2023.190969
RADDL4B-24-002	2024-01-09	2024.023224
NODE_0000013	2023-05-10	2023.355630
RADDL4B-23-094	2023-11-28	2023.908219
RADDL4B-24-121	2024-09-20	2024.719945
NODE_0000014	2023-08-17	2023.626977
RADDL4B-24-028	2024-02-14	2024.121585
NODE_0000015	2023-10-24	2023.813333
RADDL4B-25-006	2024-12-20	2024.968579
NODE_0000016	2024-05-05	2024.341935
RADDL4B-25-009	2025-01-09	2025.023288
RADDL4B-25-005	2024-12-17	2024.960383
NODE_0000017	2023-01-16	2023.041232
RADDL4B-24-012	2024-01-25	2024.066940
NODE_0000018	2023-02-17	2023.129173
RADDL4B-24-178	2024-07-15	2024.536885
RADDL4B-24-026	2024-02-16	2024.127049
NODE_0000838	2024-03-21	2024.219945
RADDL4B-24-077	2024-11-20	2024.886612
RADDL4B-24-055	2024-03-21	2024.219945
NODE_0000022	2023-02-27	2023.158481
RADDL4B-24-013	2024-01-16	2024.042350
RADDL4B-24-001	2024-01-05	2024.012295
NODE_0000024	2023-03-31	2023.246421
RADDL4B-24-180	2024-08-22	2024.640710
RADDL4B-23-060	2023-10-06	2023.763014
NODE_0000025	2023-05-15	2023.369752
RADDL4B-24-151	2024-07-08	2024.517760
NODE_0000026	2023-07-04	2023.504146
RADDL4B-23-092	2023-12-07	2023.932877
NODE_0000027	2023-10-19	2023.797498
RADDL4B-24-087	2024-04-21	2024.304645
RADDL4B-24-124	2024-05-13	2024.364754
NODE_0000030	2023-04-19	2023.296490
RADDL4B-24-027	2024-02-14	2024.121585
NODE_0000031	2023-05-09	2023.353233
RADDL4B-23-057	2023-09-24	2023.730137
RADDL4B-24-056	2024-03-26	2024.233607
RADDL4B-24-082	2024-04-18	2024.296448
